x_m,y_m,z_m,dir_x,dir_y,dir_z
3.9871334838867187,-0.041406102180480957,0,-0.39653992652893066,-0.038235541433095932,-0.91722087309423361
3.8711715698242188,-0.67915878295898435,0,-0.39668077230453491,-0.038969546556472778,-0.91712907451735526
3.8870336914062502,-0.65071876525878902,0,-0.39667275547981262,-0.038934849202632904,-0.91713401560383812
3.1226373291015626,-1.8425389099121094,0,-0.397409588098526,-0.040333155542612076,-0.91675452322382101
0.71821472167968747,-1.3228782653808595,0,-0.39979463815689087,-0.039686776697635651,-0.91574516491016911
-2.7283923339843752,0.1401016616821289,0,-0.40321329236030579,-0.037915579974651337,-0.91432021177438072
-1.9223057556152343,-0.24144159317016603,0,-0.4024319052696228,-0.03841075673699379,-0.91464374233247381
0.38830608367919922,-1.1673558807373048,0,-0.40013739466667175,-0.039545055478811264,-0.91560158037027539
-1.3854516601562501,-0.61147975921630859,0,-0.33897760510444641,-0.014848490245640278,-0.94067725898688503
-1.2082655334472656,-1.9472619628906251,0,-0.33896464109420776,-0.014967195689678192,-0.94068004929469073
-0.2493586540222168,3.5287918090820312,0,-0.33928439021110535,-0.014464103616774082,-0.94057264061083645
-0.65907310485839843,-3.1628228759765626,0,-0.33931612968444824,-0.015077570453286171,-0.94055155680334335
-0.36246822357177733,1.6728811645507813,0,-0.33930492401123047,-0.014633337035775185,-0.9405626156662461
0.26250593185424803,-1.8921261596679688,0,-0.34974756836891174,-0.002470262348651886,-0.93684072083997416
1.2989115905761719,-2.8114505004882813,0,-0.34050258994102478,-0.015231098048388958,-0.94012020502470572
1.3184027099609374,-2.8934997558593749,0,-0.34050273895263672,-0.015240062028169632,-0.94012000578390531
-2.0887030029296874,-0.12636125564575196,0,-0.3397887647151947,-0.014775075949728489,-0.94038571474900756
-2.4640551757812501,-0.45435596466064454,0,-0.33983364701271057,-0.014809759333729744,-0.94036895067123383
2.9732144165039065,0.31451517105102539,0,-0.34124663472175598,-0.014149494469165802,-0.9398672917477997
1.7888485717773437,-2.7925036621093748,0,-0.33900389075279236,-0.015270722098648548,-0.94066102667276197
-0.49607036590576176,1.0063667297363281,0,-0.34415054321289062,-0.017220752313733101,-0.93875654420942456
0.09874578475952149,1.7261898803710938,0,-0.34437102079391479,-0.017332145944237709,-0.93867363697630535
-1.5441583251953126,-2.2888015747070312,0,-0.34804049134254456,-0.024658964946866035,-0.93715513754862878
1.1558693695068361,3.4767068481445311,0,-0.33874887228012085,-0.014728891663253307,-0.94076153263157958
1.7764697265625,-3.6154327392578125,0,-0.339272141456604,-0.015654608607292175,-0.94055799781874305
0.78114723205566405,-1.6639283752441407,0,-0.33938580751419067,-0.01548035629093647,-0.94051987338229404
-0.25582971572875979,-1.4426571655273437,0,-0.33949506282806396,-0.015462929382920265,-0.94048072820779682
1.9048788452148437,2.9021206665039063,0,-0.33943837881088257,-0.015065235085785389,-0.94050764254313735
-2.3139408874511718,-1.9319744873046876,0,-0.34436315298080444,-0.014301890507340431,-0.93872758284660796
-4.0559307861328122,0.90009445190429693,0,-0.34460872411727905,-0.013878096826374531,-0.93864382259232859
0.17415714263916016,1.099017333984375,0,-0.34178373217582703,-0.014239279553294182,-0.93967075262443156
-3.0579730224609376,2.0214686584472656,0,-0.3422791063785553,-0.014120372012257576,-0.93949221839828623
-3.0596676635742188,1.8846310424804689,0,-0.34228029847145081,-0.014137487858533859,-0.93949152668629443
